Id,IsDeleted,CaseNumber,ContactId,AccountId,AssetId,ParentId,SuppliedName,SuppliedEmail,SuppliedPhone,SuppliedCompany,Type,Status,Reason,Origin,Subject,Priority,Description,IsClosed,ClosedDate,IsEscalated,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,ContactPhone,ContactMobile,ContactEmail,ContactFax,LastViewedDate,LastReferencedDate,Employee_ID__c,Member_ID__c,Passport_ID__c,SSN__c
5001g000009TXomAAG,,00016276,0031g00000iE9Z2AAK,0011g00000nAbvhAAC,,,,,,,Support,Closed,Support,Phone,Question about warning message,Medium,I have a service question and would like some assistance.,1,2012-02-26T18:19:01.000+0000,,0051g000004BvFfAAK,2012-02-17T18:19:01.000+0000,0051g000004BvFfAAK,2012-02-26T18:19:01.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:47.000+0000,(555) 462-2661,(555) 664-9249,vernon.aites@example.com,,,,000487493447,000313388766,000198866656,000-92-9564
5001g000009TXonAAG,,00016277,0031g00000iE9Z3AAK,0011g00000nAbvhAAC,,,,,,,Support,Closed,Support,Phone,Installation question,Medium,I have a service question and would like some assistance.,1,2013-02-14T21:17:08.000+0000,,0051g000004BvFfAAK,2013-01-18T21:17:08.000+0000,0051g000004BvFfAAK,2013-02-14T21:17:08.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:47.000+0000,(555) 392-6849,(555) 279-2430,lynwood.fure@example.com,,,,000339651468,000996167931,000325559210,000-13-1629
5001g000009TXooAAG,,00016278,0031g00000iE9Z3AAK,0011g00000nAbvhAAC,,,,,,,Support,Closed,Support,Phone,Need help with error message,Medium,I have a service question and would like some assistance.,1,2020-01-18T19:25:03.000+0000,,0051g000004BvFfAAK,2019-12-25T19:25:03.000+0000,0051g000004BvFfAAK,2020-01-18T19:25:03.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:47.000+0000,(555) 392-6849,(555) 279-2430,lynwood.fure@example.com,,,,000339651468,000996167931,000325559210,000-13-1629
5001g000009TXopAAG,,00016279,0031g00000iE9Z3AAK,0011g00000nAbvhAAC,,,,,,,Cancellation,Closed,Cancellation,Phone,Please cancel my contract,High,I need to cancel our account.,1,2019-01-08T20:21:34.000+0000,,0051g000004BvFfAAK,2018-12-14T20:21:34.000+0000,0051g000004BvFfAAK,2019-01-08T20:21:34.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:47.000+0000,(555) 392-6849,(555) 279-2430,lynwood.fure@example.com,,,,000339651468,000996167931,000325559210,000-13-1629
5001g000009TXoqAAG,,00016280,0031g00000iE9Z3AAK,0011g00000nAbvhAAC,,,,,,,Claim,Closed,Claim,Phone,Need copy of my claim,Medium,I have claims question related to my account.,1,2012-05-11T01:42:52.000+0000,,0051g000004BvFfAAK,2012-04-27T01:42:52.000+0000,0051g000004BvFfAAK,2012-05-11T01:42:52.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:47.000+0000,(555) 392-6849,(555) 279-2430,lynwood.fure@example.com,,,,000339651468,000996167931,000325559210,000-13-1629
5001g000009TXorAAG,,00016281,0031g00000iE9Z3AAK,0011g00000nAbvhAAC,,,,,,,Cancellation,Closed,Cancellation,Phone,Cancel my subscription,Medium,I need to cancel our account.,1,2019-03-27T22:33:42.000+0000,,0051g000004BvFfAAK,2019-03-24T22:33:42.000+0000,0051g000004BvFfAAK,2019-03-27T22:33:42.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:47.000+0000,(555) 392-6849,(555) 279-2430,lynwood.fure@example.com,,,,000339651468,000996167931,000325559210,000-13-1629
5001g000009TXosAAG,,00016282,0031g00000iE9Z4AAK,0011g00000nAbvhAAC,,,,,,,Enrollment,Closed,Enrollment,Phone,Need to enroll,Medium,I have an enrollment question related to my account.,1,2017-03-09T00:22:25.000+0000,,0051g000004BvFfAAK,2017-03-02T00:22:25.000+0000,0051g000004BvFfAAK,2017-03-09T00:22:25.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:47.000+0000,(555) 656-9198,(555) 222-9065,keshia.weinreb@example.com,,,,000944298992,000988856627,000448774455,000-56-1359
5001g000009TX8vAAG,,00013681,0031g00000iE9KxAAK,0011g00000nAbsaAAC,,,,,,,Other,Closed,Other,Phone,General question,Medium,I need some general assistance related to our account.,1,2019-07-27T02:27:18.000+0000,,0051g000004BvFfAAK,2019-07-24T02:27:18.000+0000,0051g000004BvFfAAK,2019-07-27T02:27:18.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:03.000+0000,(555) 158-3650,(555) 577-4628,adolph.vaulx@example.com,,,,000873588445,000677865500,000245621790,000-46-8807
5001g000009TX8wAAG,,00013682,0031g00000iE9KxAAK,0011g00000nAbsaAAC,,,,,,,Cancellation,Closed,Cancellation,Phone,Need to cancel my contract,Low,I need to cancel our account.,1,2016-10-18T00:19:06.000+0000,,0051g000004BvFfAAK,2016-10-16T00:19:06.000+0000,0051g000004BvFfAAK,2016-10-18T00:19:06.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:03.000+0000,(555) 158-3650,(555) 577-4628,adolph.vaulx@example.com,,,,000873588445,000677865500,000245621790,000-46-8807
5001g000009TX8xAAG,,00013683,0031g00000iE9KyAAK,0011g00000nAbsaAAC,,,,,,,Claim,Closed,Claim,Web,Status of claim,Medium,I have claims question related to my account.,1,2020-03-29T16:53:44.000+0000,,0051g000004BvFfAAK,2020-03-06T16:53:44.000+0000,0051g000004BvFfAAK,2020-03-29T16:53:44.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:03.000+0000,(555) 774-5668,(555) 941-7488,caterina.klinetob@example.com,,,,000188356580,000706632029,000398266264,000-44-9316
5001g000009TX8yAAG,,00013684,0031g00000iE9KzAAK,0011g00000nAbsbAAC,,,,,,,Billing,Closed,Billing,Web,Need help with my bill,Medium,I have a billing question related to my account.,1,2011-06-21T21:34:53.000+0000,,0051g000004BvFfAAK,2011-05-31T21:34:53.000+0000,0051g000004BvFfAAK,2011-06-21T21:34:53.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:03.000+0000,(555) 675-4261,(555) 679-7194,ranae.leventer@example.com,,,,000211710945,000913953056,000906033201,000-62-6621
5001g000009TX8zAAG,,00013685,0031g00000iE9KzAAK,0011g00000nAbsbAAC,,,,,,,Support,Closed,Support,Web,Question about error message,Medium,I have a service question and would like some assistance.,1,2018-10-29T23:36:37.000+0000,,0051g000004BvFfAAK,2018-10-26T23:36:37.000+0000,0051g000004BvFfAAK,2018-10-29T23:36:37.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:03.000+0000,(555) 675-4261,(555) 679-7194,ranae.leventer@example.com,,,,000211710945,000913953056,000906033201,000-62-6621
5001g000009TX90AAG,,00013686,0031g00000iE9L0AAK,0011g00000nAbsbAAC,,,,,,,Support,Closed,Support,Email,Installation problem,Low,I have a service question and would like some assistance.,1,2014-06-08T00:17:24.000+0000,,0051g000004BvFfAAK,2014-05-15T00:17:24.000+0000,0051g000004BvFfAAK,2014-06-08T00:17:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:03.000+0000,(555) 785-1611,(555) 979-6332,coralee.knetsch@example.com,,,,000773467577,000806109603,000668664371,000-73-9823
5001g000009TX91AAG,,00013687,0031g00000iE9L0AAK,0011g00000nAbsbAAC,,,,,,,Billing,Closed,Billing,Email,Need help with my contract,Medium,I have a billing question related to my account.,1,2009-06-19T15:19:26.000+0000,,0051g000004BvFfAAK,2009-05-27T15:19:26.000+0000,0051g000004BvFfAAK,2009-06-19T15:19:26.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:03.000+0000,(555) 785-1611,(555) 979-6332,coralee.knetsch@example.com,,,,000773467577,000806109603,000668664371,000-73-9823
5001g000009TX92AAG,,00013688,0031g00000iE9L0AAK,0011g00000nAbsbAAC,,,,,,,Cancellation,Closed,Cancellation,Web,Please cancel my service,Low,I need to cancel our account.,1,2016-06-16T23:47:13.000+0000,,0051g000004BvFfAAK,2016-06-06T23:47:13.000+0000,0051g000004BvFfAAK,2016-06-16T23:47:13.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:03.000+0000,(555) 785-1611,(555) 979-6332,coralee.knetsch@example.com,,,,000773467577,000806109603,000668664371,000-73-9823
5001g000009TX93AAG,,00013689,0031g00000iE9L1AAK,0011g00000nAbsbAAC,,,,,,,Claim,Closed,Claim,Web,Question about my claim,Medium,I have claims question related to my account.,1,2016-03-20T21:16:52.000+0000,,0051g000004BvFfAAK,2016-03-09T21:16:52.000+0000,0051g000004BvFfAAK,2016-03-20T21:16:52.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:03.000+0000,(555) 353-7730,(555) 759-4012,julissa.siemens@example.com,,,,000526448656,000937346747,000454760851,000-74-2204
5001g000009TX94AAG,,00013690,0031g00000iE9L1AAK,0011g00000nAbsbAAC,,,,,,,Other,Closed,Other,Email,Transfer service,Medium,I need some general assistance related to our account.,1,2020-02-01T20:29:09.000+0000,,0051g000004BvFfAAK,2020-01-27T20:29:09.000+0000,0051g000004BvFfAAK,2020-02-01T20:29:09.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:03.000+0000,(555) 353-7730,(555) 759-4012,julissa.siemens@example.com,,,,000526448656,000937346747,000454760851,000-74-2204
5001g000009TX95AAG,,00013691,0031g00000iE9L1AAK,0011g00000nAbsbAAC,,,,,,,Enrollment,Closed,Enrollment,Web,Enrollment question,High,I have an enrollment question related to my account.,1,2015-09-12T01:20:47.000+0000,,0051g000004BvFfAAK,2015-09-02T01:20:47.000+0000,0051g000004BvFfAAK,2015-09-12T01:20:47.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:03.000+0000,(555) 353-7730,(555) 759-4012,julissa.siemens@example.com,,,,000526448656,000937346747,000454760851,000-74-2204
5001g000009TX96AAG,,00013692,0031g00000iE9L1AAK,0011g00000nAbsbAAC,,,,,,,Claim,Closed,Claim,Phone,Status of claim,Medium,I have claims question related to my account.,1,2020-04-17T03:14:27.000+0000,,0051g000004BvFfAAK,2020-04-13T03:14:27.000+0000,0051g000004BvFfAAK,2020-04-17T03:14:27.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:03.000+0000,(555) 353-7730,(555) 759-4012,julissa.siemens@example.com,,,,000526448656,000937346747,000454760851,000-74-2204
5001g000009TX97AAG,,00013693,0031g00000iE9L2AAK,0011g00000nAbsbAAC,,,,,,,Claim,Closed,Claim,Email,Status of claim,Low,I have claims question related to my account.,1,2020-01-19T02:09:02.000+0000,,0051g000004BvFfAAK,2020-01-07T02:09:02.000+0000,0051g000004BvFfAAK,2020-01-19T02:09:02.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:03.000+0000,(555) 740-5193,(555) 958-7169,yael.shapouri@example.com,,,,000310620339,000987712914,000778729242,000-91-1873
5001g000009TX98AAG,,00013694,0031g00000iE9L2AAK,0011g00000nAbsbAAC,,,,,,,Other,Closed,Other,Phone,Can't find information,High,I need some general assistance related to our account.,1,2019-07-24T02:46:27.000+0000,,0051g000004BvFfAAK,2019-07-03T02:46:27.000+0000,0051g000004BvFfAAK,2019-07-24T02:46:27.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:03.000+0000,(555) 740-5193,(555) 958-7169,yael.shapouri@example.com,,,,000310620339,000987712914,000778729242,000-91-1873
5001g000009TX99AAG,,00013695,0031g00000iE9L3AAK,0011g00000nAbsbAAC,,,,,,,Cancellation,Closed,Cancellation,Web,Need to cancel my service,Medium,I need to cancel our account.,1,2019-04-02T23:40:16.000+0000,,0051g000004BvFfAAK,2019-03-16T23:40:16.000+0000,0051g000004BvFfAAK,2019-04-02T23:40:16.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:03.000+0000,(555) 176-8216,(555) 430-1428,pierre.hersch@example.com,,,,000704450360,000255345070,000493496743,000-57-6520
5001g000009TX9AAAW,,00013696,0031g00000iE9L3AAK,0011g00000nAbsbAAC,,,,,,,Support,Closed,Support,Phone,Error message problem,Low,I have a service question and would like some assistance.,1,2016-11-30T14:49:52.000+0000,,0051g000004BvFfAAK,2016-11-03T14:49:52.000+0000,0051g000004BvFfAAK,2016-11-30T14:49:52.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:03.000+0000,(555) 176-8216,(555) 430-1428,pierre.hersch@example.com,,,,000704450360,000255345070,000493496743,000-57-6520
5001g000009TX9BAAW,,00013697,0031g00000iE9L3AAK,0011g00000nAbsbAAC,,,,,,,Claim,Closed,Claim,Phone,Need copy of my claim,Medium,I have claims question related to my account.,1,2014-09-10T17:06:28.000+0000,,0051g000004BvFfAAK,2014-08-28T17:06:28.000+0000,0051g000004BvFfAAK,2014-09-10T17:06:28.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:03.000+0000,(555) 176-8216,(555) 430-1428,pierre.hersch@example.com,,,,000704450360,000255345070,000493496743,000-57-6520
5001g000009TX9CAAW,,00013698,0031g00000iE9L3AAK,0011g00000nAbsbAAC,,,,,,,Cancellation,Closed,Cancellation,Web,Please cancel my subscription,Medium,I need to cancel our account.,1,2011-11-23T22:24:21.000+0000,,0051g000004BvFfAAK,2011-11-08T22:24:21.000+0000,0051g000004BvFfAAK,2011-11-23T22:24:21.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:03.000+0000,(555) 176-8216,(555) 430-1428,pierre.hersch@example.com,,,,000704450360,000255345070,000493496743,000-57-6520
5001g000009TX9DAAW,,00013699,0031g00000iE9L4AAK,0011g00000nAbscAAC,,,,,,,Support,Closed,Support,Phone,Setup problem,Low,I have a service question and would like some assistance.,1,2014-04-27T22:22:47.000+0000,,0051g000004BvFfAAK,2014-04-18T22:22:47.000+0000,0051g000004BvFfAAK,2014-04-27T22:22:47.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:03.000+0000,(555) 579-9247,(555) 597-3561,buck.rothbart@example.com,,,,000880607519,000764381034,000724379284,000-67-5397
5001g000009TXDxAAO,,00013993,0031g00000iE9MdAAK,0011g00000nAbswAAC,,,,,,,Support,Closed,Support,Web,Error message problem,Medium,I have a service question and would like some assistance.,1,2010-04-07T20:41:49.000+0000,,0051g000004BvFfAAK,2010-03-24T20:41:49.000+0000,0051g000004BvFfAAK,2010-04-07T20:41:49.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 600-3248,(555) 740-6906,ehtel.hayertz@example.com,,,,000667711310,000706388891,000306875012,000-31-1902
5001g000009TXDyAAO,,00013994,0031g00000iE9MeAAK,0011g00000nAbswAAC,,,,,,,Cancellation,Closed,Cancellation,Email,Service cancellation,High,I need to cancel our account.,1,2016-11-18T02:46:09.000+0000,,0051g000004BvFfAAK,2016-11-01T02:46:09.000+0000,0051g000004BvFfAAK,2016-11-18T02:46:09.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 939-2632,(555) 230-8106,grady.bensman@example.com,,,,000998424072,000898691888,000859028924,000-71-2025
5001g000009TXDzAAO,,00013995,0031g00000iE9MeAAK,0011g00000nAbswAAC,,,,,,,Support,Closed,Support,Phone,Need help with configuration,Low,I have a service question and would like some assistance.,1,2012-07-30T23:14:06.000+0000,,0051g000004BvFfAAK,2012-07-11T23:14:06.000+0000,0051g000004BvFfAAK,2012-07-30T23:14:06.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 939-2632,(555) 230-8106,grady.bensman@example.com,,,,000998424072,000898691888,000859028924,000-71-2025
5001g000009TXE0AAO,,00013996,0031g00000iE9MeAAK,0011g00000nAbswAAC,,,,,,,Enrollment,Closed,Enrollment,Web,Enrollment dates,Medium,I have an enrollment question related to my account.,1,2019-12-24T21:53:43.000+0000,,0051g000004BvFfAAK,2019-12-11T21:53:43.000+0000,0051g000004BvFfAAK,2019-12-24T21:53:43.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 939-2632,(555) 230-8106,grady.bensman@example.com,,,,000998424072,000898691888,000859028924,000-71-2025
5001g000009TXE1AAO,,00013997,0031g00000iE9MeAAK,0011g00000nAbswAAC,,,,,,,Support,Closed,Support,Phone,Error message question,High,I have a service question and would like some assistance.,1,2005-10-17T15:03:03.000+0000,,0051g000004BvFfAAK,2005-09-26T15:03:03.000+0000,0051g000004BvFfAAK,2005-10-17T15:03:03.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 939-2632,(555) 230-8106,grady.bensman@example.com,,,,000998424072,000898691888,000859028924,000-71-2025
5001g000009TXE2AAO,,00013998,0031g00000iE9MfAAK,0011g00000nAbswAAC,,,,,,,Cancellation,Closed,Cancellation,Phone,Please cancel my order,Low,I need to cancel our account.,1,2007-04-12T19:40:15.000+0000,,0051g000004BvFfAAK,2007-04-06T19:40:15.000+0000,0051g000004BvFfAAK,2007-04-12T19:40:15.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 423-3347,(555) 309-8311,emmy.bernacchi@example.com,,,,000556469032,000580673777,000697353897,000-41-7258
5001g000009TXE3AAO,,00013999,0031g00000iE9MfAAK,0011g00000nAbswAAC,,,,,,,Claim,Closed,Claim,Web,Status of claim,Low,I have claims question related to my account.,1,2018-12-24T00:23:15.000+0000,,0051g000004BvFfAAK,2018-12-20T00:23:15.000+0000,0051g000004BvFfAAK,2018-12-24T00:23:15.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 423-3347,(555) 309-8311,emmy.bernacchi@example.com,,,,000556469032,000580673777,000697353897,000-41-7258
5001g000009TXE4AAO,,00014000,0031g00000iE9MgAAK,0011g00000nAbswAAC,,,,,,,Claim,Closed,Claim,Email,Status of claim,High,I have claims question related to my account.,1,2015-09-10T19:30:38.000+0000,,0051g000004BvFfAAK,2015-08-21T19:30:38.000+0000,0051g000004BvFfAAK,2015-09-10T19:30:38.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 256-6618,(555) 963-6676,trinh.poullard@example.com,,,,000270017242,000882423069,000557221882,000-13-2291
5001g000009TXE5AAO,,00014001,0031g00000iE9MgAAK,0011g00000nAbswAAC,,,,,,,Other,New,Other,Email,Need assistance,Medium,I need some general assistance related to our account.,,,,0051g000004BvFfAAK,2020-05-09T00:13:02.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 256-6618,(555) 963-6676,trinh.poullard@example.com,,,,000270017242,000882423069,000557221882,000-13-2291
5001g000009TXE6AAO,,00014002,0031g00000iE9MhAAK,0011g00000nAbsxAAC,,,,,,,Billing,Closed,Billing,Email,Questions about my subscription,Medium,I have a billing question related to my account.,1,2018-09-25T16:53:34.000+0000,,0051g000004BvFfAAK,2018-08-26T16:53:34.000+0000,0051g000004BvFfAAK,2018-09-25T16:53:34.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 567-9727,(555) 650-3289,miriam.mccord@example.com,,,,000463731400,000887527184,000567177935,000-23-2400
5001g000009TXE7AAO,,00014003,0031g00000iE9MhAAK,0011g00000nAbsxAAC,,,,,,,Cancellation,Closed,Cancellation,Web,Cancel my subscription,Low,I need to cancel our account.,1,2019-11-27T19:30:47.000+0000,,0051g000004BvFfAAK,2019-11-13T19:30:47.000+0000,0051g000004BvFfAAK,2019-11-27T19:30:47.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 567-9727,(555) 650-3289,miriam.mccord@example.com,,,,000463731400,000887527184,000567177935,000-23-2400
5001g000009TXE8AAO,,00014004,0031g00000iE9MhAAK,0011g00000nAbsxAAC,,,,,,,Cancellation,Closed,Cancellation,Email,Please cancel my contract,High,I need to cancel our account.,1,2011-04-09T15:36:32.000+0000,,0051g000004BvFfAAK,2011-03-21T15:36:32.000+0000,0051g000004BvFfAAK,2011-04-09T15:36:32.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 567-9727,(555) 650-3289,miriam.mccord@example.com,,,,000463731400,000887527184,000567177935,000-23-2400
5001g000009TXE9AAO,,00014005,0031g00000iE9MhAAK,0011g00000nAbsxAAC,,,,,,,Billing,Closed,Billing,Email,My subscription,Medium,I have a billing question related to my account.,1,2020-03-29T16:37:18.000+0000,,0051g000004BvFfAAK,2020-03-12T16:37:18.000+0000,0051g000004BvFfAAK,2020-03-29T16:37:18.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 567-9727,(555) 650-3289,miriam.mccord@example.com,,,,000463731400,000887527184,000567177935,000-23-2400
5001g000009TXEAAA4,,00014006,0031g00000iE9MiAAK,0011g00000nAbsxAAC,,,,,,,Cancellation,Closed,Cancellation,Web,Cancel my order,Medium,I need to cancel our account.,1,2014-10-23T20:24:09.000+0000,,0051g000004BvFfAAK,2014-10-17T20:24:09.000+0000,0051g000004BvFfAAK,2014-10-23T20:24:09.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 434-1591,(555) 868-5405,phylis.blue@example.com,,,,000574680663,000446465672,000533253406,000-92-3141
5001g000009TXEBAA4,,00014007,0031g00000iE9MiAAK,0011g00000nAbsxAAC,,,,,,,Other,Closed,Other,Email,General question,High,I need some general assistance related to our account.,1,2016-10-18T23:58:27.000+0000,,0051g000004BvFfAAK,2016-10-10T23:58:27.000+0000,0051g000004BvFfAAK,2016-10-18T23:58:27.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 434-1591,(555) 868-5405,phylis.blue@example.com,,,,000574680663,000446465672,000533253406,000-92-3141
5001g000009TXECAA4,,00014008,0031g00000iE9MiAAK,0011g00000nAbsxAAC,,,,,,,Support,Closed,Support,Phone,Setup problem,Low,I have a service question and would like some assistance.,1,2018-05-13T20:29:10.000+0000,,0051g000004BvFfAAK,2018-05-07T20:29:10.000+0000,0051g000004BvFfAAK,2018-05-13T20:29:10.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:05.000+0000,(555) 434-1591,(555) 868-5405,phylis.blue@example.com,,,,000574680663,000446465672,000533253406,000-92-3141
5001g000009TXEDAA4,,00014009,0031g00000iE9MjAAK,0011g00000nAbsxAAC,,,,,,,Billing,Closed,Billing,Email,Bill question,High,I have a billing question related to my account.,1,2019-12-16T22:02:13.000+0000,,0051g000004BvFfAAK,2019-12-14T22:02:13.000+0000,0051g000004BvFfAAK,2019-12-16T22:02:13.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:06.000+0000,(555) 747-1345,(555) 245-3130,cleveland.kerkman@example.com,,,,000137305135,000369845625,000278014648,000-19-4929
5001g000009TXEEAA4,,00014010,0031g00000iE9MjAAK,0011g00000nAbsxAAC,,,,,,,Cancellation,Closed,Cancellation,Web,Please cancel my order,Medium,I need to cancel our account.,1,2016-09-22T17:27:49.000+0000,,0051g000004BvFfAAK,2016-09-17T17:27:49.000+0000,0051g000004BvFfAAK,2016-09-22T17:27:49.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:06.000+0000,(555) 747-1345,(555) 245-3130,cleveland.kerkman@example.com,,,,000137305135,000369845625,000278014648,000-19-4929
